name,tr_gap,tr_global_acc,tr_round,tr_seen_acc,tr_void_acc
GRID_ace_T50_seed12_d5_B1,0.2236874999999999,0.2202,1,0.2563,0.0962375
GRID_ace_T50_seed12_d5_B1,0.2266999999999999,0.2014,2,0.22605,0.0848
GRID_ace_T50_seed12_d5_B1,0.2356375,0.2721,3,0.30085,0.1252875
GRID_ace_T50_seed12_d5_B1,0.2320624999999999,0.2635,4,0.26795,0.1036375
GRID_ace_T50_seed12_d5_B1,0.255325,0.304,5,0.29875,0.1186249999999999
GRID_ace_T50_seed12_d5_B1,0.2426,0.3168,6,0.28895,0.117075
GRID_ace_T50_seed12_d5_B1,0.2366374999999999,0.337,7,0.3021,0.1415375
GRID_ace_T50_seed12_d5_B1,0.2623,0.1,8,0.1830999999999999,0.1276
GRID_ace_T50_seed12_d5_B1,0.24615,0.1,9,0.2018999999999999,0.1221499999999999
GRID_ace_T50_seed12_d5_B1,0.1927625,0.1025,10,0.2546,0.1476625
GRID_ace_T50_seed12_d5_B1,0.23225,0.1027,11,0.25815,0.135775
GRID_ace_T50_seed12_d5_B1,0.2266375,0.1562,12,0.2851,0.1415375
GRID_ace_T50_seed12_d5_B1,0.245925,0.2074,13,0.3284,0.174775
GRID_ace_T50_seed12_d5_B1,0.2235875,0.1876,14,0.3274499999999999,0.1872625
GRID_ace_T50_seed12_d5_B1,0.2463874999999999,0.2523,15,0.3487,0.1961375
GRID_ace_T50_seed12_d5_B1,0.2608125,0.2495,16,0.3221999999999999,0.1693874999999999
GRID_ace_T50_seed12_d5_B1,0.2430375,0.3,17,0.3754,0.2203375
GRID_ace_T50_seed12_d5_B1,0.2467,0.3586,18,0.3527,0.19545
GRID_ace_T50_seed12_d5_B1,0.242975,0.4041,19,0.3906,0.2318499999999999
GRID_ace_T50_seed12_d5_B1,0.2108249999999999,0.1,20,0.14725,0.1095
GRID_ace_T50_seed12_d5_B1,0.24175,0.1166,21,0.2946499999999999,0.1620249999999999
GRID_ace_T50_seed12_d5_B1,0.2675124999999999,0.1242,22,0.3035,0.1634374999999999
GRID_ace_T50_seed12_d5_B1,0.2672499999999999,0.1883,23,0.3291499999999999,0.1751499999999999
GRID_ace_T50_seed12_d5_B1,0.265375,0.3779,24,0.3391,0.1811
GRID_ace_T50_seed12_d5_B1,0.2422125,0.3646,25,0.36015,0.1917125
GRID_ace_T50_seed12_d5_B1,0.22375,0.1378,26,0.2664,0.14715
GRID_ace_T50_seed12_d5_B1,0.2625125,0.1995,27,0.3082,0.1661375
GRID_ace_T50_seed12_d5_B1,0.267925,0.2545,28,0.3671999999999999,0.199575
GRID_ace_T50_seed12_d5_B1,0.2762375,0.3034,29,0.3883,0.2158625
GRID_ace_T50_seed12_d5_B1,0.2553374999999999,0.4428,30,0.41635,0.2469125
GRID_ace_T50_seed12_d5_B1,0.2563499999999999,0.4348,31,0.42725,0.2418749999999999
GRID_ace_T50_seed12_d5_B1,0.2338,0.2986,32,0.43605,0.29355
GRID_ace_T50_seed12_d5_B1,0.2291874999999999,0.3036,33,0.4208499999999999,0.2899125
GRID_ace_T50_seed12_d5_B1,0.2023124999999999,0.3837,34,0.40655,0.2518625
GRID_ace_T50_seed12_d5_B1,0.242525,0.237,35,0.36255,0.24855
GRID_ace_T50_seed12_d5_B1,0.2563125,0.3162,36,0.4431,0.3064125
GRID_ace_T50_seed12_d5_B1,0.2358749999999999,0.3723,37,0.4152999999999999,0.272425
GRID_ace_T50_seed12_d5_B1,0.1833875,0.2045,38,0.2808,0.2053625
GRID_ace_T50_seed12_d5_B1,0.167025,0.294,39,0.36055,0.261925
GRID_ace_T50_seed12_d5_B1,0.2017875,0.3644,40,0.40865,0.2685875
GRID_ace_T50_seed12_d5_B1,0.17265,0.4452,41,0.4625,0.29525
GRID_ace_T50_seed12_d5_B1,0.1982875,0.4585,42,0.48335,0.3146624999999999
GRID_ace_T50_seed12_d5_B1,0.2056875,0.4575,43,0.5341,0.3780374999999999
GRID_ace_T50_seed12_d5_B1,0.1858875,0.4052,44,0.4532,0.3570125
GRID_ace_T50_seed12_d5_B1,0.206675,0.4043,45,0.4835,0.367
GRID_ace_T50_seed12_d5_B1,0.2446124999999999,0.3836,46,0.43715,0.3403375
GRID_ace_T50_seed12_d5_B1,0.250425,0.4293,47,0.50725,0.38025
GRID_ace_T50_seed12_d5_B1,0.19875,0.4438,48,0.46395,0.306825
GRID_ace_T50_seed12_d5_B1,0.2576124999999999,0.485,49,0.5295500000000001,0.3888625
GRID_ace_T50_seed12_d5_B3,0.2362999999999999,0.1694,0,0.2183999999999999,0.0819
GRID_ace_T50_seed12_d5_B3,0.2190249999999999,0.2177,1,0.2505,0.094
GRID_ace_T50_seed12_d5_B3,0.24335,0.1805,2,0.2174999999999999,0.08175
GRID_ace_T50_seed12_d5_B3,0.2251375,0.2772,3,0.28225,0.1155624999999999
GRID_ace_T50_seed12_d5_B3,0.232425,0.2732,4,0.2712,0.1092
GRID_ace_T50_seed12_d5_B3,0.240425,0.2834,5,0.2801,0.11135
GRID_ace_T50_seed12_d5_B3,0.2365,0.319,6,0.2786,0.1116
GRID_ace_T50_seed12_d5_B3,0.2328875,0.339,7,0.2935999999999999,0.1349125
GRID_ace_T50_seed12_d5_B3,0.2812625,0.1489,8,0.24925,0.1709375
GRID_ace_T50_seed12_d5_B3,0.3074625,0.1308,9,0.28435,0.1577875
GRID_ace_T50_seed12_d5_B3,0.260075,0.1105,10,0.27985,0.14635
GRID_ace_T50_seed12_d5_B3,0.2919875,0.1286,11,0.29555,0.1483625
GRID_ace_T50_seed12_d5_B3,0.244375,0.1499,12,0.3008499999999999,0.143225
GRID_ace_T50_seed12_d5_B3,0.2679875,0.2076,13,0.2916499999999999,0.1407125
GRID_ace_T50_seed12_d5_B3,0.25505,0.1554,14,0.236,0.0905
GRID_ace_T50_seed12_d5_B3,0.2416624999999999,0.1486,15,0.2507,0.1296375
GRID_ace_T50_seed12_d5_B3,0.1996125,0.1579,16,0.2483,0.1509875
GRID_ace_T50_seed12_d5_B3,0.20865,0.1688,17,0.2581,0.1471
GRID_ace_T50_seed12_d5_B3,0.1637875,0.2764,18,0.3086,0.1714125
GRID_ace_T50_seed12_d5_B3,0.2054875,0.2714,19,0.3511000000000001,0.1787875
GRID_ace_T50_seed12_d5_B3,0.203675,0.206,20,0.3099,0.1891499999999999
GRID_ace_T50_seed12_d5_B3,0.2126875,0.2867,21,0.3254,0.1915875
GRID_ace_T50_seed12_d5_B3,0.1965,0.346,22,0.38655,0.2268
GRID_ace_T50_seed12_d5_B3,0.19385,0.3713,23,0.4035499999999999,0.230925
GRID_ace_T50_seed12_d5_B3,0.1949125,0.3867,24,0.3942,0.2288875
GRID_ace_T50_seed12_d5_B3,0.205925,0.4044,25,0.3890999999999999,0.2191
GRID_ace_T50_seed12_d5_B3,0.2201375,0.2039,26,0.2819,0.1800875
GRID_ace_T50_seed12_d5_B3,0.1926499999999999,0.3387,27,0.3705,0.2247499999999999
GRID_ace_T50_seed12_d5_B3,0.2284375,0.2978,28,0.3848,0.2554875
GRID_ace_T50_seed12_d5_B3,0.2322374999999999,0.315,29,0.3842,0.2506375
GRID_ace_T50_seed12_d5_B3,0.25975,0.341,30,0.36985,0.2003499999999999
GRID_ace_T50_seed12_d5_B3,0.2185875,0.3599,31,0.3796,0.2351625
GRID_ace_T50_seed12_d5_B3,0.29425,0.3508,32,0.4580000000000001,0.313
GRID_ace_T50_seed12_d5_B3,0.2669125,0.3539,33,0.46585,0.3205375
GRID_ace_T50_seed12_d5_B3,0.3058,0.3719,34,0.4068,0.251425
GRID_ace_T50_seed12_d5_B3,0.2079374999999999,0.3413,35,0.39315,0.3135875
GRID_ace_T50_seed12_d5_B3,0.18855,0.4031,36,0.4824499999999999,0.3387
GRID_ace_T50_seed12_d5_B3,0.2230875,0.3685,37,0.42355,0.2864875
GRID_ace_T50_seed12_d5_B3,0.239925,0.4005,38,0.504,0.382
GRID_ace_T50_seed12_d5_B3,0.2043125,0.4192,39,0.507,0.3766874999999999
GRID_ace_T50_seed12_d5_B3,0.220425,0.412,40,0.5014000000000001,0.36165
GRID_ace_T50_seed12_d5_B3,0.2180624999999999,0.3977,41,0.48055,0.3538624999999999
GRID_ace_T50_seed12_d5_B3,0.2271625,0.4563,42,0.5298,0.3762375
GRID_ace_T50_seed12_d5_B3,0.2057999999999999,0.4456,43,0.4522,0.29545
GRID_ace_T50_seed12_d5_B3,0.1718875,0.4393,44,0.4928499999999999,0.3512875
GRID_ace_T50_seed12_d5_B3,0.24335,0.4702,45,0.5323499999999999,0.379225
GRID_ace_T50_seed12_d5_B3,0.231475,0.4669,46,0.5286500000000001,0.372025
GRID_ace_T50_seed12_d5_B3,0.2048,0.4561,47,0.4932,0.3638249999999999
GRID_ace_T50_seed12_d5_B3,0.225375,0.436,48,0.46805,0.31055
GRID_ace_T50_seed12_d5_B3,0.2454625,0.4847,49,0.542,0.3855625
GRID_ace_T50_seed13_d2_B1,0.2582375,0.1228,0,0.2565,0.0961875
GRID_ace_T50_seed13_d2_B1,0.2999374999999999,0.2083,1,0.2764999999999999,0.1038125
GRID_ace_T50_seed13_d2_B1,0.3199125,0.2134,2,0.2946,0.1131625
GRID_ace_T50_seed13_d2_B1,0.3354875,0.2431,3,0.3003,0.1156125
GRID_ace_T50_seed13_d2_B1,0.30795,0.2776,4,0.3419,0.14465
GRID_ace_T50_seed13_d2_B1,0.2732124999999999,0.102,5,0.219,0.1413125
GRID_ace_T50_seed13_d2_B1,0.241675,0.1047,6,0.20355,0.1350499999999999
GRID_ace_T50_seed13_d2_B1,0.2046624999999999,0.1086,7,0.22595,0.1453874999999999
GRID_ace_T50_seed13_d2_B1,0.2460124999999999,0.1386,8,0.2979,0.1648375
GRID_ace_T50_seed13_d2_B1,0.3148499999999999,0.2185,9,0.3059,0.180775
GRID_ace_T50_seed13_d2_B1,0.2833249999999999,0.2238,10,0.3692499999999999,0.192125
GRID_ace_T50_seed13_d2_B1,0.3101874999999999,0.247,11,0.36685,0.1706625
GRID_ace_T50_seed13_d2_B1,0.315175,0.283,12,0.37915,0.17365
GRID_ace_T50_seed13_d2_B1,0.2956375,0.111,13,0.2334,0.1204625
GRID_ace_T50_seed13_d2_B1,0.3255625,0.1012,14,0.2941499999999999,0.1345875
GRID_ace_T50_seed13_d2_B1,0.3240125,0.2741,15,0.38445,0.1755125
GRID_ace_T50_seed13_d2_B1,0.3318374999999999,0.244,16,0.3514,0.1579624999999999
GRID_ace_T50_seed13_d2_B1,0.28425,0.132,17,0.1924499999999999,0.1347
GRID_ace_T50_seed13_d2_B1,0.2907,0.1295,18,0.28925,0.1432499999999999
GRID_ace_T50_seed13_d2_B1,0.3230625,0.2689,19,0.3500500000000001,0.1562375
GRID_ace_T50_seed13_d2_B1,0.337575,0.2975,20,0.3559,0.16065
GRID_ace_T50_seed13_d2_B1,0.1624625,0.1263,21,0.1809,0.1327125
GRID_ace_T50_seed13_d2_B1,0.219225,0.1393,22,0.2644499999999999,0.133575
GRID_ace_T50_seed13_d2_B1,0.2623875,0.1544,23,0.33175,0.1644375
GRID_ace_T50_seed13_d2_B1,0.30225,0.2472,24,0.3499,0.153275
GRID_ace_T50_seed13_d2_B1,0.2388499999999999,0.1971,25,0.3455999999999999,0.2021
GRID_ace_T50_seed13_d2_B1,0.278575,0.2402,26,0.36385,0.1921
GRID_ace_T50_seed13_d2_B1,0.2226499999999999,0.2807,27,0.3606,0.1835999999999999
GRID_ace_T50_seed13_d2_B1,0.25925,0.3358,28,0.40575,0.212625
GRID_ace_T50_seed13_d2_B1,0.2851125,0.3573,29,0.4354,0.2284625
GRID_ace_T50_seed13_d2_B1,0.2521625,0.3473,30,0.41855,0.2306125
GRID_ace_T50_seed13_d2_B1,0.298325,0.3922,31,0.39335,0.194725
GRID_ace_T50_seed13_d2_B1,0.3241374999999999,0.3775,32,0.3788499999999999,0.1905375
GRID_ace_T50_seed13_d2_B1,0.3136,0.3629,33,0.4378499999999999,0.2262249999999999
GRID_ace_T50_seed13_d2_B1,0.2853124999999999,0.3855,34,0.4413999999999999,0.2312125
GRID_ace_T50_seed13_d2_B1,0.32885,0.2798,35,0.3999,0.1999
GRID_ace_T50_seed13_d2_B1,0.3287375,0.371,36,0.43065,0.2213375
GRID_ace_T50_seed13_d2_B1,0.3147875,0.3356,37,0.4381,0.2310374999999999
GRID_ace_T50_seed13_d2_B1,0.3230625,0.3478,38,0.4566999999999999,0.2486374999999999
GRID_ace_T50_seed13_d2_B1,0.3210125,0.399,39,0.42675,0.2163125
GRID_ace_T50_seed13_d2_B1,0.3410249999999999,0.4278,40,0.45165,0.2277749999999999
GRID_ace_T50_seed13_d2_B1,0.3412624999999999,0.3123,41,0.4293,0.2614875
GRID_ace_T50_seed13_d2_B1,0.3381875,0.3645,42,0.47705,0.2823625
GRID_ace_T50_seed13_d2_B1,0.3265375,0.4377,43,0.4783500000000001,0.2769125
GRID_ace_T50_seed13_d2_B1,0.3509124999999999,0.427,44,0.4777,0.2592625
GRID_ace_T50_seed13_d2_B1,0.3135875,0.4419,45,0.4872499999999999,0.2868125
GRID_ace_T50_seed13_d2_B1,0.3419,0.4573,46,0.4695,0.2477499999999999
GRID_ace_T50_seed13_d2_B1,0.3639249999999999,0.4707,47,0.4695500000000001,0.251925
GRID_ace_T50_seed13_d2_B1,0.3347,0.4532,48,0.4948,0.2911749999999999
GRID_ace_T50_seed13_d2_B1,0.3429625,0.4614,49,0.49395,0.2790125
GRID_ace_T50_seed13_d2_B3,0.2458375,0.1181,0,0.2434999999999999,0.0913125
GRID_ace_T50_seed13_d2_B3,0.3205625,0.216,1,0.2886,0.1082874999999999
GRID_ace_T50_seed13_d2_B3,0.3143499999999999,0.227,2,0.29765,0.114025
GRID_ace_T50_seed13_d2_B3,0.3365125,0.2359,3,0.3009,0.1160874999999999
GRID_ace_T50_seed13_d2_B3,0.3138375,0.2752,4,0.33985,0.1442875
GRID_ace_T50_seed13_d2_B3,0.3047875,0.1559,5,0.2579999999999999,0.1425624999999999
GRID_ace_T50_seed13_d2_B3,0.3273625,0.1604,6,0.29945,0.1530125
GRID_ace_T50_seed13_d2_B3,0.349275,0.1626,7,0.3184,0.160275
GRID_ace_T50_seed13_d2_B3,0.3518374999999999,0.1792,8,0.3193,0.1428625
GRID_ace_T50_seed13_d2_B3,0.2389625,0.1531,9,0.1795,0.1530625
GRID_ace_T50_seed13_d2_B3,0.2659125,0.1541,10,0.215,0.1589375
GRID_ace_T50_seed13_d2_B3,0.228875,0.1548,11,0.257,0.170375
GRID_ace_T50_seed13_d2_B3,0.2553625,0.1568,12,0.2699499999999999,0.1560124999999999
GRID_ace_T50_seed13_d2_B3,0.224075,0.2656,13,0.3471499999999999,0.1833999999999999
GRID_ace_T50_seed13_d2_B3,0.2309625,0.2586,14,0.3324,0.1850875
GRID_ace_T50_seed13_d2_B3,0.331875,0.2557,15,0.3900499999999999,0.20655
GRID_ace_T50_seed13_d2_B3,0.3587375,0.2783,16,0.3669,0.1902125
GRID_ace_T50_seed13_d2_B3,0.4231124999999999,0.2825,17,0.36015,0.1879624999999999
GRID_ace_T50_seed13_d2_B3,0.4389,0.3297,18,0.3779,0.1993999999999999
GRID_ace_T50_seed13_d2_B3,0.4392,0.3313,19,0.3844,0.2007749999999999
GRID_ace_T50_seed13_d2_B3,0.412775,0.3354,20,0.39665,0.206525
GRID_ace_T50_seed13_d2_B3,0.3518625,0.282,21,0.37875,0.1626875
GRID_ace_T50_seed13_d2_B3,0.3416999999999999,0.3876,22,0.4047499999999999,0.190125
GRID_ace_T50_seed13_d2_B3,0.355025,0.3861,23,0.4077,0.19295
GRID_ace_T50_seed13_d2_B3,0.335425,0.3864,24,0.4066499999999999,0.1947749999999999
GRID_ace_T50_seed13_d2_B3,0.354375,0.3345,25,0.4079,0.19365
GRID_ace_T50_seed13_d2_B3,0.32625,0.3262,26,0.40205,0.199175
GRID_ace_T50_seed13_d2_B3,0.31655,0.316,27,0.44965,0.241775
GRID_ace_T50_seed13_d2_B3,0.3513874999999999,0.3835,28,0.43795,0.2270125
GRID_ace_T50_seed13_d2_B3,0.3028375,0.3148,29,0.4095999999999999,0.2107875
GRID_ace_T50_seed13_d2_B3,0.3568125,0.3943,30,0.42525,0.2116875
GRID_ace_T50_seed13_d2_B3,0.291925,0.2604,31,0.35905,0.22905
GRID_ace_T50_seed13_d2_B3,0.3640875,0.322,32,0.41305,0.2066125
GRID_ace_T50_seed13_d2_B3,0.3443875,0.3647,33,0.41895,0.2103875
GRID_ace_T50_seed13_d2_B3,0.3603625,0.383,34,0.4102,0.1875125
GRID_ace_T50_seed13_d2_B3,0.3882875,0.3957,35,0.45395,0.2446374999999999
GRID_ace_T50_seed13_d2_B3,0.3716624999999999,0.4037,36,0.42645,0.2058875
GRID_ace_T50_seed13_d2_B3,0.372525,0.3937,37,0.4569500000000001,0.2340749999999999
GRID_ace_T50_seed13_d2_B3,0.3762749999999999,0.4265,38,0.4323,0.2076749999999999
GRID_ace_T50_seed13_d2_B3,0.3440125,0.3972,39,0.4588000000000001,0.2456124999999999
GRID_ace_T50_seed13_d2_B3,0.3658875,0.4275,40,0.4456,0.2212875
GRID_ace_T50_seed13_d2_B3,0.312975,0.3981,41,0.4952,0.284325
GRID_ace_T50_seed13_d2_B3,0.364025,0.4296,42,0.4546999999999999,0.2376999999999999
GRID_ace_T50_seed13_d2_B3,0.381475,0.4106,43,0.43945,0.2382
GRID_ace_T50_seed13_d2_B3,0.3640124999999999,0.4097,44,0.41285,0.2057875
GRID_ace_T50_seed13_d2_B3,0.3949875,0.3517,45,0.35555,0.1703624999999999
GRID_ace_T50_seed13_d2_B3,0.3750874999999999,0.3907,46,0.4501,0.2341624999999999
GRID_ace_T50_seed13_d2_B3,0.3625375,0.4212,47,0.4768,0.2662375
GRID_ace_T50_seed13_d2_B3,0.356925,0.3909,48,0.40605,0.186425
GRID_ace_T50_seed13_d2_B3,0.36855,0.4021,49,0.4523999999999999,0.237775
GRID_ace_T50_seed13_d5_B1,0.2570375,0.125,0,0.2561,0.0960374999999999
GRID_ace_T50_seed13_d5_B1,0.3069749999999999,0.2013,1,0.27905,0.1046749999999999
GRID_ace_T50_seed13_d5_B1,0.321625,0.2262,2,0.2955,0.1124999999999999
GRID_ace_T50_seed13_d5_B1,0.3229499999999999,0.2543,3,0.3052,0.1172
GRID_ace_T50_seed13_d5_B1,0.29905,0.2764,4,0.3309,0.1364
GRID_ace_T50_seed13_d5_B1,0.316525,0.2888,5,0.3524,0.1528999999999999
GRID_ace_T50_seed13_d5_B1,0.3241375,0.3201,6,0.34595,0.1427625
GRID_ace_T50_seed13_d5_B1,0.309725,0.2904,7,0.3359,0.14965
GRID_ace_T50_seed13_d5_B1,0.30185,0.121,8,0.2435,0.151
GRID_ace_T50_seed13_d5_B1,0.2519375,0.1109,9,0.24065,0.1500874999999999
GRID_ace_T50_seed13_d5_B1,0.2164875,0.1075,10,0.22075,0.1426875
GRID_ace_T50_seed13_d5_B1,0.216675,0.1294,11,0.25715,0.1574
GRID_ace_T50_seed13_d5_B1,0.2823875,0.1794,12,0.37055,0.1928625
GRID_ace_T50_seed13_d5_B1,0.3420375,0.2309,13,0.3359,0.1633375
GRID_ace_T50_seed13_d5_B1,0.28905,0.2582,14,0.3551,0.20685
GRID_ace_T50_seed13_d5_B1,0.3039125,0.315,15,0.3682999999999999,0.1796125
GRID_ace_T50_seed13_d5_B1,0.3090125,0.2953,16,0.3981499999999999,0.1952124999999999
GRID_ace_T50_seed13_d5_B1,0.322775,0.3459,17,0.42515,0.2141499999999999
GRID_ace_T50_seed13_d5_B1,0.2943875,0.2937,18,0.36965,0.1790875
GRID_ace_T50_seed13_d5_B1,0.3063375,0.311,19,0.40255,0.1956125
GRID_ace_T50_seed13_d5_B1,0.3251875000000001,0.2276,20,0.3433999999999999,0.1479625
GRID_ace_T50_seed13_d5_B1,0.3560375,0.2278,21,0.32455,0.1417375
GRID_ace_T50_seed13_d5_B1,0.343325,0.2615,22,0.35695,0.168325
GRID_ace_T50_seed13_d5_B1,0.3077,0.2569,23,0.3642,0.164325
GRID_ace_T50_seed13_d5_B1,0.3327125,0.3105,24,0.3737499999999999,0.1731875
GRID_ace_T50_seed13_d5_B1,0.3425875,0.3225,25,0.3409,0.1529625
GRID_ace_T50_seed13_d5_B1,0.3125624999999999,0.2473,26,0.3148,0.1703625
GRID_ace_T50_seed13_d5_B1,0.3262375,0.2438,27,0.3512,0.1722625
GRID_ace_T50_seed13_d5_B1,0.27585,0.1265,28,0.26735,0.155975
GRID_ace_T50_seed13_d5_B1,0.3027625,0.1572,29,0.29955,0.1581125
GRID_ace_T50_seed13_d5_B1,0.2380749999999999,0.1678,30,0.26265,0.1374
GRID_ace_T50_seed13_d5_B1,0.312725,0.2716,31,0.3514,0.162275
GRID_ace_T50_seed13_d5_B1,0.162375,0.1237,32,0.20205,0.134175
GRID_ace_T50_seed13_d5_B1,0.2264999999999999,0.1664,33,0.30735,0.1656
GRID_ace_T50_seed13_d5_B1,0.2502875,0.2155,34,0.31915,0.1574625
GRID_ace_T50_seed13_d5_B1,0.3202124999999999,0.3272,35,0.4011,0.1970374999999999
GRID_ace_T50_seed13_d5_B1,0.3191,0.3287,36,0.3867,0.181575
GRID_ace_T50_seed13_d5_B1,0.3049,0.3332,37,0.39335,0.1917249999999999
GRID_ace_T50_seed13_d5_B1,0.214425,0.2213,38,0.37705,0.228925
GRID_ace_T50_seed13_d5_B1,0.19095,0.3071,39,0.41185,0.2304749999999999
GRID_ace_T50_seed13_d5_B1,0.2944375,0.3083,40,0.40385,0.2196625
GRID_ace_T50_seed13_d5_B1,0.2281625,0.3309,41,0.40745,0.2263875
GRID_ace_T50_seed13_d5_B1,0.2875375,0.3437,42,0.3808,0.1946125
GRID_ace_T50_seed13_d5_B1,0.264725,0.4065,43,0.44495,0.2379499999999999
GRID_ace_T50_seed13_d5_B1,0.3160875,0.3207,44,0.40295,0.2366375
GRID_ace_T50_seed13_d5_B1,0.2868875,0.3445,45,0.4208,0.2272375
GRID_ace_T50_seed13_d5_B1,0.29615,0.4234,46,0.46565,0.2660249999999999
GRID_ace_T50_seed13_d5_B1,0.3303874999999999,0.4456,47,0.4470499999999999,0.2251125
GRID_ace_T50_seed13_d5_B1,0.3136375,0.3923,48,0.4586,0.2477875
GRID_ace_T50_seed13_d5_B1,0.28995,0.3819,49,0.4422,0.251575
GRID_ace_T50_seed13_d5_B3,0.2566125,0.1253,0,0.2545,0.0954375
GRID_ace_T50_seed13_d5_B3,0.2982125,0.2123,1,0.2933499999999999,0.1102875
GRID_ace_T50_seed13_d5_B3,0.3152374999999999,0.2177,2,0.2953,0.1132374999999999
GRID_ace_T50_seed13_d5_B3,0.3284749999999999,0.2311,3,0.3042,0.11845
GRID_ace_T50_seed13_d5_B3,0.3077625,0.2756,4,0.3373,0.1414875
GRID_ace_T50_seed13_d5_B3,0.321625,0.292,5,0.3533,0.15205
GRID_ace_T50_seed13_d5_B3,0.3196,0.3114,6,0.34695,0.14495
GRID_ace_T50_seed13_d5_B3,0.3190125,0.2994,7,0.3447,0.1548875
GRID_ace_T50_seed13_d5_B3,0.30515,0.165,8,0.2776999999999999,0.156575
GRID_ace_T50_seed13_d5_B3,0.343775,0.1592,9,0.3141999999999999,0.160075
GRID_ace_T50_seed13_d5_B3,0.3498875,0.1658,10,0.3223999999999999,0.1512125
GRID_ace_T50_seed13_d5_B3,0.3256124999999999,0.2029,11,0.35575,0.1639375
GRID_ace_T50_seed13_d5_B3,0.3185749999999999,0.1524,12,0.31325,0.1535
GRID_ace_T50_seed13_d5_B3,0.3586,0.1645,13,0.32575,0.14775
GRID_ace_T50_seed13_d5_B3,0.1978125,0.1214,14,0.15605,0.1343625
GRID_ace_T50_seed13_d5_B3,0.2172125,0.1743,15,0.2814500000000001,0.1497625
GRID_ace_T50_seed13_d5_B3,0.1252125,0.1578,16,0.22135,0.1481624999999999
GRID_ace_T50_seed13_d5_B3,0.2172749999999999,0.1909,17,0.3142999999999999,0.16505
GRID_ace_T50_seed13_d5_B3,0.259075,0.1975,18,0.3275499999999999,0.154925
GRID_ace_T50_seed13_d5_B3,0.2922125,0.2484,19,0.34035,0.1502875
GRID_ace_T50_seed13_d5_B3,0.3288874999999999,0.2412,20,0.41585,0.2015375
GRID_ace_T50_seed13_d5_B3,0.30895,0.2575,21,0.41185,0.196225
GRID_ace_T50_seed13_d5_B3,0.30985,0.2603,22,0.4009999999999999,0.195
GRID_ace_T50_seed13_d5_B3,0.3136,0.31,23,0.42,0.204875
GRID_ace_T50_seed13_d5_B3,0.311725,0.2571,24,0.364,0.1569999999999999
GRID_ace_T50_seed13_d5_B3,0.3370749999999999,0.335,25,0.4122,0.1954499999999999
GRID_ace_T50_seed13_d5_B3,0.31065,0.2568,26,0.4028,0.2078
GRID_ace_T50_seed13_d5_B3,0.3038875,0.2692,27,0.3881,0.1962875
GRID_ace_T50_seed13_d5_B3,0.3339125,0.3067,28,0.38525,0.1825625
GRID_ace_T50_seed13_d5_B3,0.33555,0.3066,29,0.37775,0.178625
GRID_ace_T50_seed13_d5_B3,0.4287124999999999,0.3388,30,0.4072,0.2280125
GRID_ace_T50_seed13_d5_B3,0.394475,0.3188,31,0.4061499999999999,0.236775
GRID_ace_T50_seed13_d5_B3,0.3614374999999999,0.3582,32,0.4317,0.2141375
GRID_ace_T50_seed13_d5_B3,0.351725,0.3637,33,0.4387999999999999,0.2287999999999999
GRID_ace_T50_seed13_d5_B3,0.3406625,0.3514,34,0.45815,0.2580875
GRID_ace_T50_seed13_d5_B3,0.3485625,0.3307,35,0.4442,0.2308875
GRID_ace_T50_seed13_d5_B3,0.3126125,0.4048,36,0.4338999999999999,0.2394624999999999
GRID_ace_T50_seed13_d5_B3,0.36265,0.385,37,0.4545,0.2396249999999999
GRID_ace_T50_seed13_d5_B3,0.362475,0.4067,38,0.4530999999999999,0.239225
GRID_ace_T50_seed13_d5_B3,0.365875,0.4369,39,0.4639999999999999,0.2423749999999999
GRID_ace_T50_seed13_d5_B3,0.387375,0.4094,40,0.4479,0.2434
GRID_ace_T50_seed13_d5_B3,0.3763125,0.4419,41,0.4437,0.2263874999999999
GRID_ace_T50_seed13_d5_B3,0.410025,0.3534,42,0.41425,0.2467499999999999
GRID_ace_T50_seed13_d5_B3,0.3601875,0.4296,43,0.45535,0.2387874999999999
GRID_ace_T50_seed13_d5_B3,0.3594374999999999,0.4467,44,0.4641999999999999,0.2580125
GRID_ace_T50_seed13_d5_B3,0.387325,0.4227,45,0.4659,0.2490249999999999
GRID_ace_T50_seed13_d5_B3,0.3152125,0.3636,46,0.4542,0.2693875
GRID_ace_T50_seed13_d5_B3,0.37215,0.4452,47,0.4663500000000001,0.246475
GRID_ace_T50_seed13_d5_B3,0.366675,0.4556,48,0.4572,0.2416999999999999
GRID_ace_T50_seed13_d5_B3,0.3667125,0.4884,49,0.4497999999999999,0.2227375
GRID_dcas_T50_seed11_d2_B1,0.3228,0.1537,0,0.3308000000000001,0.12405
GRID_dcas_T50_seed11_d2_B1,0.3297875,0.2132,1,0.3768999999999999,0.1413375
GRID_dcas_T50_seed11_d2_B1,0.3605,0.2612,2,0.412,0.1545
GRID_dcas_T50_seed11_d2_B1,0.3828625,0.2943,3,0.4378500000000001,0.1644125
GRID_dcas_T50_seed11_d2_B1,0.36655,0.334,4,0.4206,0.1581
GRID_dcas_T50_seed11_d2_B1,0.224275,0.1074,5,0.26995,0.127825
GRID_dcas_T50_seed11_d2_B1,0.3648625,0.1517,6,0.4148499999999999,0.1652875
GRID_dcas_T50_seed11_d2_B1,0.3378875,0.19,7,0.4165,0.1991875
