cp_ACE_avg,cp_DMR_avg,cp_bytes_delivered,cp_bytes_sent,cp_risk_max_mean,cp_risk_sum_topB_mean,cp_round,cp_triggered_edges,name
0.0,0.0,0,49200,0.0,0.0,2,0,PAPER_ace_T50_seed12_d5_B3
0.0,1.0,0,0,0.0,0.0,3,2,PAPER_ace_T50_seed12_d5_B3
0.0,1.0,0,49200,0.0,0.0,4,0,PAPER_ace_T50_seed12_d5_B3
0.0,1.0,0,0,0.0,0.0,5,2,PAPER_ace_T50_seed12_d5_B3
0.0,1.0,0,49200,0.0,0.0,6,0,PAPER_ace_T50_seed12_d5_B3
0.0,1.0,0,0,0.0,0.0,7,2,PAPER_ace_T50_seed12_d5_B3
2.552050807351289,0.9333333333333333,49200,49200,0.0,0.0,8,0,PAPER_ace_T50_seed12_d5_B3
3.2575380013120387,1.0,0,0,0.0,0.0,9,2,PAPER_ace_T50_seed12_d5_B3
2.577500135967279,0.9333333333333333,49200,49200,0.0,0.0,10,0,PAPER_ace_T50_seed12_d5_B3
3.2953344074250115,1.0,0,0,0.0,0.0,11,2,PAPER_ace_T50_seed12_d5_B3
2.8611058663966897,1.0,49200,49200,0.0,0.0,12,0,PAPER_ace_T50_seed12_d5_B3
3.8602961697686573,1.0,0,0,0.0,0.0,13,2,PAPER_ace_T50_seed12_d5_B3
3.651010901752732,0.6583333333333333,49200,49200,0.0,0.0,14,0,PAPER_ace_T50_seed12_d5_B3
4.669769958470468,0.6466666666666667,0,0,0.0,0.0,15,2,PAPER_ace_T50_seed12_d5_B3
3.981096713977783,0.67,49200,49200,0.0,0.0,16,0,PAPER_ace_T50_seed12_d5_B3
4.140434402575651,0.5966666666666667,0,0,0.0,0.0,17,2,PAPER_ace_T50_seed12_d5_B3
3.8112120438387844,0.6233333333333333,49200,49200,0.0,0.0,18,0,PAPER_ace_T50_seed12_d5_B3
4.195305860641828,0.7190476190476192,0,0,0.0,0.0,19,2,PAPER_ace_T50_seed12_d5_B3
4.194331716692673,0.6297619047619047,49200,49200,0.0,0.0,20,0,PAPER_ace_T50_seed12_d5_B3
4.805286861821169,0.6351190476190476,0,0,0.0,0.0,21,2,PAPER_ace_T50_seed12_d5_B3
4.267801253061805,0.5664285714285714,49200,49200,0.0,0.0,22,0,PAPER_ace_T50_seed12_d5_B3
4.28009912746478,0.5560714285714285,0,0,0.0,0.0,23,2,PAPER_ace_T50_seed12_d5_B3
3.847710196778753,0.526904761904762,49200,49200,0.0,0.0,24,0,PAPER_ace_T50_seed12_d5_B3
4.300881827014383,0.4519047619047619,0,0,0.0,0.0,25,2,PAPER_ace_T50_seed12_d5_B3
4.064412361565654,0.380952380952381,49200,49200,0.0,0.0,26,0,PAPER_ace_T50_seed12_d5_B3
4.2318810928431,0.4285714285714286,0,0,0.0,0.0,27,2,PAPER_ace_T50_seed12_d5_B3
3.3640804432326297,0.3571428571428572,49200,49200,0.0,0.0,28,0,PAPER_ace_T50_seed12_d5_B3
3.5847340003627566,0.40476190476190477,0,0,0.0,0.0,29,2,PAPER_ace_T50_seed12_d5_B3
3.4407424918704366,0.37142857142857144,49200,49200,0.0,0.0,30,0,PAPER_ace_T50_seed12_d5_B3
3.0710679569904054,0.3476190476190476,0,0,0.0,0.0,31,2,PAPER_ace_T50_seed12_d5_B3
2.816695129420772,0.40476190476190477,49200,49200,0.0,0.0,32,0,PAPER_ace_T50_seed12_d5_B3
3.167661122593335,0.3571428571428572,0,0,0.0,0.0,33,2,PAPER_ace_T50_seed12_d5_B3
2.855710987969087,0.35714285714285715,49200,49200,0.0,0.0,34,0,PAPER_ace_T50_seed12_d5_B3
3.3742433717472577,0.0,0,0,0.0,0.0,35,2,PAPER_ace_T50_seed12_d5_B3
2.978301758855813,0.0,49200,49200,0.0,0.0,36,0,PAPER_ace_T50_seed12_d5_B3
2.7346707349866484,0.0,0,0,0.0,0.0,37,2,PAPER_ace_T50_seed12_d5_B3
2.5544772401398084,0.0,49200,49200,0.0,0.0,38,0,PAPER_ace_T50_seed12_d5_B3
2.823926332957864,0.0,0,0,0.0,0.0,39,2,PAPER_ace_T50_seed12_d5_B3
2.993389080271867,0.0,49200,49200,0.0,0.0,40,0,PAPER_ace_T50_seed12_d5_B3
2.797536922814639,0.0,0,0,0.0,0.0,41,2,PAPER_ace_T50_seed12_d5_B3
2.1376722545727755,0.0,49200,49200,0.0,0.0,42,0,PAPER_ace_T50_seed12_d5_B3
2.125001265622645,0.0,0,0,0.0,0.0,43,2,PAPER_ace_T50_seed12_d5_B3
2.0063047242031073,0.0,49200,49200,0.0,0.0,44,0,PAPER_ace_T50_seed12_d5_B3
1.9727668251629933,0.0,0,0,0.0,0.0,45,2,PAPER_ace_T50_seed12_d5_B3
1.9109141333907789,0.0,49200,49200,0.0,0.0,46,0,PAPER_ace_T50_seed12_d5_B3
2.0904966161522145,0.0,0,0,0.0,0.0,47,2,PAPER_ace_T50_seed12_d5_B3
1.6620454890151701,0.0,49200,49200,0.0,0.0,48,0,PAPER_ace_T50_seed12_d5_B3
1.6669138735675386,0.0,0,0,0.0,0.0,49,2,PAPER_ace_T50_seed12_d5_B3
0.0,0.0,0,0,0.0,0.0,0,0,PAPER_ace_T50_seed13_d5_B3
0.0,0.0,0,0,0.0,0.0,1,0,PAPER_ace_T50_seed13_d5_B3
0.0,0.0,0,49200,0.0,0.0,2,0,PAPER_ace_T50_seed13_d5_B3
0.0,1.0,0,0,0.0,0.0,3,2,PAPER_ace_T50_seed13_d5_B3
0.0,1.0,0,49200,0.0,0.0,4,0,PAPER_ace_T50_seed13_d5_B3
0.0,1.0,0,0,0.0,0.0,5,2,PAPER_ace_T50_seed13_d5_B3
