cp_ACE_avg,cp_DMR_avg,cp_bytes_delivered,cp_bytes_sent,cp_risk_max_mean,cp_risk_sum_topB_mean,cp_round,cp_triggered_edges,name
0.0,1.0,0,0,0.0,0.0,7,2,GRID_ace_T50_seed11_d5_B1
1.2426275899220558,1.0,16400,16400,0.0,0.0,8,0,GRID_ace_T50_seed11_d5_B1
1.2922360671982407,1.0,0,0,0.0,0.0,9,2,GRID_ace_T50_seed11_d5_B1
1.833257813109265,1.0,16400,16400,0.0,0.0,10,0,GRID_ace_T50_seed11_d5_B1
3.470510375211999,1.0,0,0,0.0,0.0,11,2,GRID_ace_T50_seed11_d5_B1
4.053506335608572,1.0,16400,16400,0.0,0.0,12,0,GRID_ace_T50_seed11_d5_B1
3.4770170613325506,1.0,0,0,0.0,0.0,13,2,GRID_ace_T50_seed11_d5_B1
5.684786497230705,0.9666666666666668,16400,16400,0.0,0.0,14,0,GRID_ace_T50_seed11_d5_B1
4.297916180606267,0.98,0,0,0.0,0.0,15,2,GRID_ace_T50_seed11_d5_B1
2.880928568754439,0.98,16400,16400,0.0,0.0,16,0,GRID_ace_T50_seed11_d5_B1
5.165264825954837,1.0,0,0,0.0,0.0,17,2,GRID_ace_T50_seed11_d5_B1
4.06904988905497,1.0,16400,16400,0.0,0.0,18,0,GRID_ace_T50_seed11_d5_B1
5.727484007794421,1.0,0,0,0.0,0.0,19,2,GRID_ace_T50_seed11_d5_B1
4.560645446014006,0.96,16400,16400,0.0,0.0,20,0,GRID_ace_T50_seed11_d5_B1
4.583294777936922,0.9,0,0,0.0,0.0,21,2,GRID_ace_T50_seed11_d5_B1
4.625394965677288,0.9,16400,16400,0.0,0.0,22,0,GRID_ace_T50_seed11_d5_B1
5.017433077654402,0.9,0,0,0.0,0.0,23,2,GRID_ace_T50_seed11_d5_B1
4.9889691625536425,0.9,16400,16400,0.0,0.0,24,0,GRID_ace_T50_seed11_d5_B1
5.347888893662449,0.9,0,0,0.0,0.0,25,2,GRID_ace_T50_seed11_d5_B1
4.717886907439764,0.81,16400,16400,0.0,0.0,26,0,GRID_ace_T50_seed11_d5_B1
6.750240918758557,0.8766666666666667,0,0,0.0,0.0,27,2,GRID_ace_T50_seed11_d5_B1
6.336330682148241,0.8766666666666667,16400,16400,0.0,0.0,28,0,GRID_ace_T50_seed11_d5_B1
5.086605434501401,0.8533333333333334,0,0,0.0,0.0,29,2,GRID_ace_T50_seed11_d5_B1
4.996350266681758,0.8300000000000001,16400,16400,0.0,0.0,30,0,GRID_ace_T50_seed11_d5_B1
5.64477607301543,0.74,0,0,0.0,0.0,31,2,GRID_ace_T50_seed11_d5_B1
5.247662588632414,0.6799999999999999,16400,16400,0.0,0.0,32,0,GRID_ace_T50_seed11_d5_B1
4.403272813794523,0.7033333333333334,0,0,0.0,0.0,33,2,GRID_ace_T50_seed11_d5_B1
4.26370442235452,0.7033333333333334,16400,16400,0.0,0.0,34,0,GRID_ace_T50_seed11_d5_B1
5.15229842911008,0.625,0,0,0.0,0.0,35,2,GRID_ace_T50_seed11_d5_B1
5.4061238571951105,0.625,16400,16400,0.0,0.0,36,0,GRID_ace_T50_seed11_d5_B1
5.310433228867751,0.625,0,0,0.0,0.0,37,2,GRID_ace_T50_seed11_d5_B1
4.943565482261284,0.4,16400,16400,0.0,0.0,38,0,GRID_ace_T50_seed11_d5_B1
4.808165858316294,0.4,0,0,0.0,0.0,39,2,GRID_ace_T50_seed11_d5_B1
4.5261586958342805,0.4,16400,16400,0.0,0.0,40,0,GRID_ace_T50_seed11_d5_B1
5.028724808585744,0.4,0,0,0.0,0.0,41,2,GRID_ace_T50_seed11_d5_B1
5.158966743681233,0.4,16400,16400,0.0,0.0,42,0,GRID_ace_T50_seed11_d5_B1
